SDG	Active_concepts	Boosted
SDG03	Synthetic Cannabinoid	0
SDG03	Tb Case	0
SDG03	Total Fertility Rate	0
SDG03	Tuberculosis Control	1
SDG03	Tuberculosis Incidence	0
SDG03	Tuberculosis Prevalence	0
SDG03	Woman's Health	1
SDG03	Alcohol Relate Problem	1
SDG03	Arthriti	0
SDG03	B L Indness	0
SDG03	Behavioral Risk Factor	0
SDG03	Chronic Disease Prevalence	1
SDG03	Convention On The Right Of Persons With Disability	0
SDG03	Dementia	1
SDG03	Disability Prevalence	1
SDG03	Disaster Risk-reduction Policy	0
SDG03	Drinking Pattern	0
SDG03	Drinking Status	0
SDG03	European Health Interview Survey	0
SDG03	Hazardous Drinking	1
SDG03	Health And Retirement Survey	0
SDG03	Hearing Impairment	1
SDG03	High Blood Pressur	1
SDG03	Increase Sickness Absence	0
SDG03	Musculo-skeletal Disease	0
SDG03	National Health Survey	0
SDG03	Negative Labour Market Outcome	0
SDG03	Occupation-based Social Class	0
SDG03	Rheumatic Disease	0
SDG03	Road Traffic Injury	1
SDG03	Select Asia-Pacific Country	0
SDG03	Sickness Absence	0
SDG03	Standard Drink	0
SDG03	Weekly Expenditure	0
SDG03	World Alzheimer Report	0
SDG03	Acute Bronchitis	0
SDG03	Bronchitis	0
SDG03	Cancer Care	1
SDG03	Cancer Care System	1
SDG03	Cancer Centre	0
SDG03	Cancer Drug	1
SDG03	Cancer Patient	0
SDG03	Cardiovascular Hospital Admission	0
SDG03	Chronic Bronchitis	0
SDG03	Chronic Obstructive Pulmonary Disease	1
SDG03	Colorectal Cancer	0
SDG03	Cost Medical Treatment	0
SDG03	Diagnostic Equipment	0
SDG03	Emergency Room Visit	0
SDG03	European Medicine Evaluation Agency	0
SDG03	Health Care Quality Indicator	0
SDG03	Health Damage Cost	0
SDG03	Health End-points	0
SDG03	Health Endpoint	0
SDG03	Health Impact Assessment	0
SDG03	Health Technology Assessment	0
SDG03	Herceptin	0
SDG03	High-quality Cancer Care	0
SDG03	Lower Respiratory Tract Infection	0
SDG03	Lung Cancer	0
SDG03	MRI Scanning	0
SDG03	Outdoor Air Pollution	1
SDG03	Premature Cancer	0
SDG03	Radiation Therapy Equipment	0
SDG03	Respiratory Symptom	0
SDG03	Skin Cancer	1
SDG03	Unsafe Wate	0
SDG03	Unsafe Water Supply	0
SDG03	Water Supply And Sanitation	1
SDG03	Willingness To Pay Estimate	0
SDG03	Year Of Life Lost	0
SDG03	3rd World Water Forum	0
SDG03	Drinking Water Quality	1
SDG03	Flush Toilet	0
SDG03	Free Basic Water	1
SDG03	Global Action Plan	0
SDG03	Improve Water Source	1
SDG03	Infectious Waterborne Disease	1
SDG03	Integrate Water Resource Management	1
SDG03	Millennium Development Goal Target	0
SDG03	Pacific Island Country	0
SDG03	Pit Latrine	0
SDG03	Sanitation Coverage	1
SDG03	Small Island Develop State	0
SDG03	Sustainable Water Management	0
SDG03	Target Goal	0
SDG03	Trachom A	0
SDG03	Typhoid Fever	0
SDG03	Unclean Water	1
SDG03	Water Safety Plan	1
SDG03	Acute Illness	0
SDG03	Basic Health Infrastructure	1
SDG03	Basic Nutrition	1
SDG03	Biomedical Research	1
SDG03	Campylobacter	0
SDG03	Campylobacter Jejuni	0
SDG03	Campylobacteriosis	0
SDG03	Chemical Accident	0
SDG03	Chemical Accident Prevention	1
SDG03	Chronic Condition	0
SDG03	Chronic Health Condition	1
SDG03	Classical Swine Fever	0
SDG03	Clinical Trial	0
SDG03	Clostridium Botulinum	0
SDG03	Convention On The Right Of The Child	0
SDG03	Demographic And Health Survey	1
SDG03	Development Assistance Committee	0
SDG03	Disaster Response	1
SDG03	Disease Burden	1
SDG03	Disease Category	1
SDG03	Disease Control Priority	0
SDG03	Disease Control Priority Project	1
SDG03	Early Marriage	1
SDG03	Emergency Drill	0
SDG03	Emergency Management	1
SDG03	Emergency Telecommunication	0
SDG03	Emergency Vaccination	1
SDG03	Filariasis	0
SDG03	Foodborne Disease	1
SDG03	Foodborne Illness	1
SDG03	Foodborne Pathogen	1
SDG03	Forced Marriage	1
SDG03	Gastro-enteritis	0
SDG03	Gender-based Violence	1
SDG03	Global Assistance	0
SDG03	Global Fund For AIDS , Tb And Malaria	1
SDG03	Global Public Good	1
SDG03	Health , AIDS And Population	0
SDG03	Health-sector Emergency	1
SDG03	Incident Command System	0
SDG03	Infectious Disease Control	1
SDG03	Infectious Intestinal Disease	1
SDG03	Innovative Medicine Initiative	1
SDG03	International Aid Vaccine Initiative	0
SDG03	International Disaster Response	1
SDG03	Listeria	0
SDG03	Listeria Monocytogenes	0
SDG03	Listeriosis	0
SDG03	Married Daughter	0
SDG03	National Institute Of Health	0
SDG03	Norovirus	1
SDG03	Poverty Reduction Strategy Paper	0
SDG03	Severe Acute Respiratory Syndrome	1
SDG03	Sexual Violence	1
SDG03	Staphylococcus Aureus	0
SDG03	Syrian Refugee	0
SDG03	Systemic Risk	0
SDG03	Total Burden	0
SDG03	Violence Against Woman	1
SDG03	Willingness To Pay Approach	0
SDG03	Yersinia Enterocolitica	0
SDG03	Adolescent Birth Rate	1
SDG03	Antenatal Care Coverage	0
SDG03	Contraceptive Prevalence	0
SDG03	MDG Database	0
SDG03	Maternal Health	1
SDG03	Multiple Pregnancy	0
SDG03	Blood Transfusion	1
SDG03	Cervical Cancer	0
SDG03	Collective Health	0
SDG03	Commercial Sex Worker	0
SDG03	Commercial Sexual Activity	0
SDG03	Disease Transmission	1
SDG03	Female Condom	0
SDG03	Human Sexuality	0
SDG03	Post-conflict Reconstruction	0
SDG03	Prenatal Sex Selection	0
SDG03	Reproductive Health Care	1
SDG03	Reproductive Health Care Service	1
SDG03	Reproductive Health Information	0
SDG03	Reproductive Health Programme	0
SDG03	Safe Sex	1
SDG03	Sarcoma	0
SDG03	Sex Worker	0
SDG03	Sexual Behaviour	0
SDG03	Sexual Health	1
SDG03	Sexual Intercourse	0
SDG03	Syphili	0
SDG03	Transmitted Infection	0
SDG03	Abortion Policy	0
SDG03	Abortion Service	1
SDG03	Ambulatory Care Physician	0
SDG03	Breast Cancer	1
SDG03	Cancer Death	0
SDG03	Contraceptive Failure	1
SDG03	Contraceptive Method	0
SDG03	Family Planning	1
SDG03	Family Planning Programme	0
SDG03	Family Planning Service	1
SDG03	Fertility Decline	0
SDG03	Future Health Workforce	1
SDG03	Health Expenditure Growth	1
SDG03	Health Service Delivery	1
SDG03	Health Service Delivery Model	0
SDG03	Health Workforce Planning	1
SDG03	Health-service Utilisation	1
SDG03	Healthy Pregnancy	1
SDG03	Medical Manpower Planning	0
SDG03	Medical School Intake	0
SDG03	Medical Specialty	0
SDG03	Modern Contraceptive	0
SDG03	Parasitic Disease	1
SDG03	Polio Immunisation	1
SDG03	Population Age Structure	0
SDG03	Pregnancy Termination	1
SDG03	Premature Termination	1
SDG03	Prenatal Car	1
SDG03	Reproductive Health Policy	1
SDG03	Reproductive Health Service	1
SDG03	Safe Abortion	1
SDG03	Safe Abortion Service	0
SDG03	Spontaneous Abortion	0
SDG03	Unintended Pregnancy	1
SDG03	United Nations Population Fund	0
SDG03	Unwanted Pregnancy	1
SDG03	Workforce Plan	1
SDG03	Workforce Planning Model	0
SDG03	Workforce Projections15	0
SDG03	Workforce Requirement	0
SDG03	World Population	0
SDG03	World Population Policy	0
SDG03	Clostridium Perfringens	0
SDG03	Coliform Bacterium	0
SDG03	Enteric Virus	0
SDG03	Faecal Contamination	0
SDG03	Faecal Pollution	0
SDG03	Hazard Analysis Critical Control Point	0
SDG03	Membrane Filtration	0
SDG03	Protozoan Parasite	0
SDG03	Water Quality Source	0
SDG03	Waterborne Disease	0
SDG03	Waterborne Disease Outbreak	1
SDG03	Waterborne Outbreak	0
SDG03	Center For Disease Control	0
SDG03	Chronic Disease	1
SDG03	Chronic Kidney Disease	0
SDG03	Congestive Heart Failure	0
SDG03	Coronary Heart Disease	1
SDG03	Coronary Heart Disease Mortality	0
SDG03	Dietary Choice	0
SDG03	Dietary Guideline	0
SDG03	Direct Health Care Cost	0
SDG03	End-stage Renal Disease	0
SDG03	Fat Intake	0
SDG03	Food Consumption Behaviour	0
SDG03	Healthy Diet	0
SDG03	Healthy Eating	1
SDG03	Healthy Food	0
SDG03	Healthy Food Choice	0
SDG03	Hear T D I Sease	1
SDG03	Heart Attack	0
SDG03	Heart Disease Mortality	0
SDG03	International Diabetes Federation	0
SDG03	Kidney Transplantation	0
SDG03	Metabolic Syndrome	0
SDG03	Nutrition Education Programme	0
SDG03	Nutrition Labelling	0
SDG03	Physical Act	1
SDG03	Vegetable Intake	0
SDG03	Health Concern	0
SDG03	International Classification Of Disease	0
SDG03	Mental Health Analysis Profile	0
SDG03	Mental Health Concern	0
SDG03	Mental Health Literacy	0
SDG03	Mental Health Support	0
SDG03	Mental Well-being	0
SDG03	Supportive Health	0
SDG03	Unplanned Readmission	1
SDG03	Vulnerable Youth	0
SDG03	Antidepressant Medication	0
SDG03	Mental Health Care Specialist	0
SDG03	Mental Health Care System	0
SDG03	Mental Health Condition	0
SDG03	Personality Disorder	0
SDG03	Psychiatric Inpatient	0
SDG03	Schizophrenia	0
SDG03	Severe Disorder	0
SDG03	Severe Disturbance	0
SDG03	Severe Mental Disease	0
SDG03	Severe Mental Health Condition	0
SDG03	Specific Mental Health	0
SDG03	Vocational Rehabilitation	0
SDG03	Anti-stigma Campaign	0
SDG03	Care Quality Commission	0
SDG03	Involuntary Admission	0
SDG03	Mental Disorder	0
SDG03	Mental Health Care	1
SDG03	Mental Health Legislation	0
SDG03	Mental Health Policy	0
SDG03	Mental Health Problem	0
SDG03	Mental Health Service	0
SDG03	Mental Health Service User	0
SDG03	Mental Health Strategy	1
SDG03	Mental Health System	0
SDG03	Mental Ill-health	0
SDG03	Mental Illness	1
SDG03	School-based Mental Health	0
SDG03	Child's Life	0
SDG03	Escherichia Coli	0
SDG03	Genetic Modification	0
SDG03	Health Decision	0
SDG03	Health Service Access	0
SDG03	High Attainable Standard	0
SDG03	Inclusive Health	0
SDG03	Insecticide-treated Net	1
SDG03	Malaria Control	1
SDG03	Malaria Drug	0
SDG03	Malaria Vaccine	0
SDG03	Medical Treatment	1
SDG03	Progressive Realisation	0
SDG03	Remote Rural Area	0
SDG03	Reproductive Barrier	0
SDG03	Village Health	0
SDG03	Birth Registration	0
SDG03	Child Death	0
SDG03	Child Mortality	0
SDG03	Complex Emergency	0
SDG03	Exclusive Breastfeed	0
SDG03	Haemophilus Influenzae	0
SDG03	Health Workforce Shortage	1
SDG03	Measle Death	0
SDG03	Measle Immunisation	0
SDG03	Measle Vaccination	0
SDG03	Millennium Development Goal Report	0
SDG03	Mortality Rate	0
SDG03	Motherly Care	0
SDG03	Neonatal Period	0
SDG03	Newborn Baby	0
SDG03	Newborn Care	1
SDG03	Pitocin	0
SDG03	Post-neonatal Mortality	0
SDG03	Pre-term Birth	1
SDG03	Premature Baby	0
SDG03	Quality Gap	0
SDG03	Quality Health Service	0
SDG03	Reduce Child Mortality	1
SDG03	Skilled Attendant	0
SDG03	Skilled Health Personnel	0
SDG03	Skilled Health Worker	1
SDG03	Steroid	0
SDG03	Streptococcus Pneumoniae	0
SDG03	Vitami N A	0
SDG03	Air Quality Objective	0
SDG03	Air Quality Policy	1
SDG03	Air Quality Strategy	0
SDG03	Asthma	0
SDG03	Clean Air For Europe	0
SDG03	Cost Of Illness	0
SDG03	Environmental Health	0
SDG03	Environmental Health Issue	1
SDG03	Health Insurance Environment	0
SDG03	Health Planning Activity	0
SDG03	National Environmental Health Action Plan	0
SDG03	Respiratory Hospital Admission	1
SDG03	Value Of A Statistical Life	0
SDG03	Willingness To Pay	0
SDG03	AIDS Pandemic	1
SDG03	Accelerate Neglect Disease Drug Discovery	0
SDG03	Acute Lower Respiratory Tract Infection	0
SDG03	Advance Market Commitment	0
SDG03	Alcohol	0
SDG03	Alcohol Advertising	0
SDG03	Alcohol Consumption	1
SDG03	Alcohol Dependency	0
SDG03	Alcohol Misuse	0
SDG03	Alcohol Policy	1
SDG03	Alcohol Price	0
SDG03	Alcohol-related Harm	0
SDG03	Alcohol-use Disorder	0
SDG03	Ambitious Road Safety Target	0
SDG03	Antenatal Care	0
SDG03	Anti-tobacco Policy	0
SDG03	Benzodiazepine	0
SDG03	Binge Drinking	0
SDG03	Blood Alcohol Concentration	0
SDG03	Blood Alcohol Content	0
SDG03	Body Mass Index	0
SDG03	Car Crash	0
SDG03	Casualty Reduction Target	0
SDG03	Child Marriage	0
SDG03	Child Survival	0
SDG03	Chronic Undernutrition	0
SDG03	Coca Bush	0
SDG03	Coca Bush Cultivation	0
SDG03	Culture Illicites	0
SDG03	Development Solution	0
SDG03	Diabetes Risk	0
SDG03	Disability Weight	0
SDG03	Drinking Behaviour	0
SDG03	Drug Control	1
SDG03	Drug Development	1
SDG03	Drug Discovery	0
SDG03	Educate Health Professional	0
SDG03	End Child Marriage	0
SDG03	Environmental Determinant	0
SDG03	Expatriation Rate	0
SDG03	Export Authorization System	0
SDG03	Fatal Crash	0
SDG03	Fatal Injury	0
SDG03	Global Alliance For Vaccine And Immunisation	0
SDG03	Global Burden Of Disease	0
SDG03	Global Fund To Fight Aid , Tuberculosis And Malaria	0
SDG03	Global Health Observatory	0
SDG03	Harmful Alcohol Consumption	0
SDG03	Harmful Drinking	0
SDG03	Health Financing Equity	0
SDG03	Health Inventory	0
SDG03	Health Organisation Global	0
SDG03	Health Professional Human Resource	0
SDG03	Health Research	0
SDG03	Health Worker	0
SDG03	Health Workforce Demographic	0
SDG03	Healthy Life	0
SDG03	Healthy People	0
SDG03	Heavy Drinking	0
SDG03	Heavy Episodic Drinking	0
SDG03	Heroin	0
SDG03	Human Immunodeficiency Virus	1
SDG03	Human Immunodeficiency Virus Infection	0
SDG03	Human Immunodeficiency Virus Prevalence	0
SDG03	Illicit Crop Cultivation	0
SDG03	Illicit Drug	0
SDG03	Illicit Opium Poppy Cultivation	0
SDG03	Immunodeficiency Syndrome	0
SDG03	Impaired Driving	0
SDG03	Improve Population Health	0
SDG03	Include Family Planning	0
SDG03	Include Poverty Reduction Strategy	0
SDG03	Infectious Disease	1
SDG03	Injury Crash	0
SDG03	Injury Prevention	0
SDG03	International Drug Control	0
SDG03	International Drug Control System	0
SDG03	International Drug Control Treaty	0
SDG03	International Traffic Safety Data	0
SDG03	Lymphatic Filariasis	0
SDG03	Maternal Morbidity	0
SDG03	Maternal Mortality	1
SDG03	Mental Health	1
SDG03	Micro-nutrient Deficiency	0
SDG03	Mope Rider	0
SDG03	Multiple Indicator Cluster Survey	0
SDG03	Narcotic Drug	0
SDG03	National Health And Medical Research Council	0
SDG03	National Highway Traffic Safety Administration	0
SDG03	National Institute For Health And Clinical Excellence	0
SDG03	National Road Safety	0
SDG03	National Road Safety Committee	0
SDG03	National Road Safety Strategy	0
SDG03	Neglect Disease	0
SDG03	Neglected Infectious Disease	0
SDG03	Neonatal Death	0
SDG03	Neonatal Mortality	0
SDG03	Novice Driver	0
SDG03	Numerus Clausus	0
SDG03	Nurse Density	0
SDG03	Opium Poppy	0
SDG03	Outdoor Air Quality	0
SDG03	Physician Workforce	1
SDG03	Physicians1 Density	0
SDG03	Pneumonia	0
SDG03	Population Malis Female	0
SDG03	Post-2015 Agenda	0
SDG03	Practice Physician Density	0
SDG03	Precursor Incident Communication System	0
SDG03	Pregnant Woman	0
SDG03	Primary Health Care	1
SDG03	Product Development Public-private Partnership	0
SDG03	Professional Human Resource	0
SDG03	Psycho-active Substance	0
SDG03	Public Health Ground	0
SDG03	Rapid Diagnostic Test	0
SDG03	Rear Seat	0
SDG03	Report Road Fatality	0
SDG03	Reported Safety Data Fatality	0
SDG03	Reproductive Health	1
SDG03	Responsible Sexual Behaviour	0
SDG03	Road Crash	0
SDG03	Road Death	1
SDG03	Road Fatality	0
SDG03	Road Fatality Rate	0
SDG03	Road Injury	0
SDG03	Road Injury Prevention	0
SDG03	Road Safety	1
SDG03	Road Safety Data Collection	0
SDG03	Road Safety Policy	0
SDG03	Road Safety Strategy	0
SDG03	Road Safety Target	0
SDG03	Road Trauma	0
SDG03	Road-traffic Fatality	0
SDG03	SDG14 Target	0
SDG03	Safe Motherhood	0
SDG03	Safe System Approach	0
SDG03	Safety System	0
SDG03	Salt Consumption	0
SDG03	Salt Intake	0
SDG03	Seat Belt	0
SDG03	Skilled Attendance	0
SDG03	Skilled Birth Attendance	0
SDG03	Smoking Rate	1
SDG03	Speed Management	0
SDG03	Substance Abuse	1
SDG03	Sustainable Development Solution Network	0
SDG03	System Road Transport	0
SDG03	Systematic Road Safety	0
SDG03	Tobacco Control	1
SDG03	Tobacco Control Policy	0
SDG03	Traffic Crash	0
SDG03	Traffic Fatality	0
SDG03	Traffic Safety	0
SDG03	Traffic Safety Improvement	0
SDG03	Trauma Management	0
SDG03	Trypanosomiasis	0
SDG03	Under-five Death	0
SDG03	Under-five Mortality	0
SDG03	Unhealthy Lifestyle	0
SDG03	Universal Coverage Scheme	0
SDG03	Unsafe Abortion	0
SDG03	Versus ER Versus IEW	0
SDG03	Waist Circumference	0
SDG03	Wear Seat Belt	0
SDG03	World Drug Problem	0
SDG03	World Happiness Report	0
SDG03	Young Driver	0
SDG03	Zero Road Death	0
SDG03	Acute Care Sector	0
SDG03	Adverse Health Outcome	0
SDG03	BMC Health Service Research	0
SDG03	CVD Event	0
SDG03	CVD Mortality	1
SDG03	CVD Outcome	0
SDG03	CVD Risk	0
SDG03	CVD Risk Factor	0
SDG03	Cardiovascular Disease	1
SDG03	Cholesterol	0
SDG03	Diabetes Prevalence	1
SDG03	Diabetic Patient	0
SDG03	Foreign-born Health Professional	0
SDG03	Foreign-trained Doctor	0
SDG03	Foreign-trained Health Professional	0
SDG03	Foreign-trained Health Worker	0
SDG03	Good Governance System	0
SDG03	Health Care Resource	0
SDG03	Health Professional	1
SDG03	Health System	0
SDG03	Health System Comparison	0
SDG03	Health Worker Migration	0
SDG03	Health Workforce	1
SDG03	Health Workforce Policy	0
SDG03	Improve Health System Performance	0
SDG03	Medical Workforce	0
SDG03	National Health Service	0
SDG03	National Health Service Plan	0
SDG03	Nurse Shortage	1
SDG03	Nurse Turnover	0
SDG03	Obesity	1
SDG03	Physician Assistant	0
SDG03	Primary Carer	0
SDG03	Quality And Outcome Framework	0
SDG03	Can Cer	0
SDG03	Chronic Respiratory Illness	0
SDG03	Effective Medicine	0
SDG03	Incidence Rate	0
SDG03	Live Birth	0
SDG03	Malaria	0
SDG03	Manage Health Risk	0
SDG03	Maternal Death	0
SDG03	Maternal Mortality Ratio	0
SDG03	Modern Contraception	0
SDG03	Non-communicable Disease	0
SDG03	Road Traffic Accident	0
SDG03	Road Traffic Death	0
SDG03	Skilled Birth Attendant	0
SDG03	Sustainable Development Goal Report	0
SDG03	Tropical Disease	0
SDG03	Tuberculosis	1
SDG03	Under-5 Death	0
SDG03	Under-5 Mortality	0
SDG03	Universal Health Coverage	1
SDG04	21st Century Learning Environment	0
SDG04	Base Catastrophe	0
SDG04	Career Counselling	0
SDG04	Case Explanation	0
SDG04	Charter School	0
SDG04	Continuous Professional Development	1
SDG04	Cultural Entrepreneur	0
SDG04	Department For Education And Skill	0
SDG04	Design School	0
SDG04	Disaster Awareness	0
SDG04	Earthquake Preparedness	0
SDG04	Earthquake Safety	0
SDG04	Educational Building	1
SDG04	Educational Facility	1
SDG04	Enterprise Creation	0
SDG04	Ethnic Minori	0
SDG04	Ethnic Minority	0
SDG04	Ethnic Minority Group	0
SDG04	Ethnic Minority Student	1
SDG04	Federal Emergency Management Agency	0
SDG04	Ground Floor Plan	0
SDG04	High Education Management	0
SDG04	High Professional Education	1
SDG04	Improve Student Motivation	0
SDG04	Incubator Facility	0
SDG04	Information Communication Technology	0
SDG04	Institutional Organ	0
SDG04	Integrate Faculty Member	1
SDG04	Junior College	0
SDG04	Knowledge Transfer	1
SDG04	Knowledge Transfer Activity	0
SDG04	Knowledge Transfer Office	0
SDG04	Knowledge User	0
SDG04	Leave Certificate Programme	0
SDG04	Managerial Education	0
SDG04	Motivation Level	0
SDG04	Motivational Issue	1
SDG04	Multiplication Factor	0
SDG04	National Subsidy	0
SDG04	Natural Daylight	0
SDG04	Non-structural Mitigation	0
SDG04	Non-western Ethnic Minority	0
SDG04	Official Structure	0
SDG04	Official Transfer	0
SDG04	Organisation For Economic Cooperation And Development Economic Survey	0
SDG04	Primary School Teacher Training	0
SDG04	Programme On Educational Building	0
SDG04	School Building	1
SDG04	Seismic Catastrophe	0
SDG04	Seismic Risk	0
SDG04	Seismic Zoning	0
SDG04	Student Motivation	1
SDG04	Student Respondent	0
SDG04	Study Site	0
SDG04	Subsidy Region	0
SDG04	Teacher Training Programme	1
SDG04	Teacher Training School	1
SDG04	University Scheme	0
SDG04	University Technology Transfer	0
SDG04	Vocational Training Opportunity Scheme	0
SDG04	Cross-border Post-secondary Education	0
SDG04	Dual Sector	0
SDG04	High Level Training	1
SDG04	High National Certificate	0
SDG04	High National Diploma	0
SDG04	High Vocational Education And Training	1
SDG04	International Standard Classification Of Occupation	0
SDG04	Non-university High Education	0
SDG04	Post - Secondary Vocational Institution	0
SDG04	Post-secondary Vocational Education And Training	0
SDG04	Post-secondary Vocational Program	1
SDG04	Postsecondary Vocational	0
SDG04	Short Cycle High Education	0
SDG04	Vocational Education And Training System	0
SDG04	Attrition Rate	0
SDG04	Career Base System	0
SDG04	Career-based Public Service	0
SDG04	Civil State Service	0
SDG04	Concurrent Model	0
SDG04	Consecutive Model	0
SDG04	Country Background Report	0
SDG04	Effective Teacher	1
