SDG	Active_concepts	Boosted
zero-hunger	Yearly Total Factor Productivity Growth Rate	0
zero-hunger	Zero Hunger	1
zero-hunger	Zero Hunger Challenge	0
good-health	Aid Effectiveness Effort	0
good-health	Aid Health	1
good-health	Direct Budget Support	0
good-health	Disease Management Program	0
good-health	Early Warning System	1
good-health	Effective Emergency Management	1
good-health	Endocrine Disruptor	0
good-health	Family Medicine	1
good-health	Family Medicine Unit	0
good-health	Future Global Shock	0
good-health	General Practitioner Practice	0
good-health	Global Health Partnership	0
good-health	Global Shock	0
good-health	Ground Level Ozone	0
good-health	H1N1 Pandemic	0
good-health	Health Insurance Review Agency	0
good-health	Health Partnership	1
good-health	Health Sector Strategy	0
good-health	Health Transformation Programme	0
good-health	Indoor Air Pollution	1
good-health	Influenza	0
good-health	Influenza Vaccine	1
good-health	International Health Partnership	0
good-health	Medicare Benefit Schedule	0
good-health	National Health Insurance Fund	0
good-health	Potential Global Shock	1
good-health	Practice Incentive Program	0
good-health	Premature Death	0
good-health	Strategic Approach To International Chemical Management	1
good-health	Swine Flu	1
good-health	Vaccine Production	1
good-health	Adolescent Fertility	1
good-health	Amphetamine	1
good-health	Amphetamine-type Stimulant	0
good-health	Birth Attendant	0
good-health	Cannabis Herb	1
good-health	Cannabis Resin	0
good-health	Case Detection	0
good-health	Cocaine	1
good-health	Con Tent	1
good-health	Contraceptive Case	0
good-health	Direct Government Support	0
good-health	Domestic Violence	0
good-health	Ephedrine	0
good-health	Europe Mediterranean Country	0
good-health	European Monitoring Centre For Drug And Drug Addiction	0
good-health	Fatal Outcome	0
good-health	Fentanyl	0
good-health	High Risk Population	0
good-health	High Suicide Rate	1
good-health	Incident Case	0
good-health	Incident Prevention	0
good-health	Intimate Partner Violence	1
good-health	Ketamine	0
good-health	Latent Infection	0
good-health	MDG Target	0
good-health	Methamphetamine	1
good-health	Mortality Database	0
good-health	Multiple Risk Factor	0
good-health	Oper Ations	0
good-health	Opium Poppy Cultivation	0
good-health	Prevalence Rate	0
good-health	Pseudoephedrine	0
good-health	Psychiatric Disorder	1
good-health	Psychiatric Epidemiology	0
good-health	Psychological Medicine	0
good-health	Skilled Health Professional	1
good-health	Social Psychiatry	1
good-health	Stop Tb	0
good-health	Suicide Mortality	1
good-health	Suicide Rate	1
good-health	Synthetic Cannabinoid	0
good-health	Tb Case	0
good-health	Total Fertility Rate	0
good-health	Tuberculosis Control	1
good-health	Tuberculosis Incidence	0
good-health	Tuberculosis Prevalence	0
good-health	Woman's Health	1
good-health	Alcohol Relate Problem	1
good-health	Arthriti	0
good-health	B L Indness	0
good-health	Behavioral Risk Factor	0
good-health	Chronic Disease Prevalence	1
good-health	Convention On The Right Of Persons With Disability	0
good-health	Dementia	1
good-health	Disability Prevalence	1
good-health	Disaster Risk-reduction Policy	0
good-health	Drinking Pattern	0
good-health	Drinking Status	0
good-health	European Health Interview Survey	0
good-health	Hazardous Drinking	1
good-health	Health And Retirement Survey	0
good-health	Hearing Impairment	1
good-health	High Blood Pressur	1
good-health	Increase Sickness Absence	0
good-health	Musculo-skeletal Disease	0
good-health	National Health Survey	0
good-health	Negative Labour Market Outcome	0
good-health	Occupation-based Social Class	0
good-health	Rheumatic Disease	0
good-health	Road Traffic Injury	1
good-health	Select Asia-Pacific Country	0
good-health	Sickness Absence	0
good-health	Standard Drink	0
good-health	Weekly Expenditure	0
good-health	World Alzheimer Report	0
good-health	Acute Bronchitis	0
good-health	Bronchitis	0
good-health	Cancer Care	1
good-health	Cancer Care System	1
good-health	Cancer Centre	0
good-health	Cancer Drug	1
good-health	Cancer Patient	0
good-health	Cardiovascular Hospital Admission	0
good-health	Chronic Bronchitis	0
good-health	Chronic Obstructive Pulmonary Disease	1
good-health	Colorectal Cancer	0
good-health	Cost Medical Treatment	0
good-health	Diagnostic Equipment	0
good-health	Emergency Room Visit	0
good-health	European Medicine Evaluation Agency	0
good-health	Health Care Quality Indicator	0
good-health	Health Damage Cost	0
good-health	Health End-points	0
good-health	Health Endpoint	0
good-health	Health Impact Assessment	0
good-health	Health Technology Assessment	0
good-health	Herceptin	0
good-health	High-quality Cancer Care	0
good-health	Lower Respiratory Tract Infection	0
good-health	Lung Cancer	0
good-health	MRI Scanning	0
good-health	Outdoor Air Pollution	1
good-health	Premature Cancer	0
good-health	Radiation Therapy Equipment	0
good-health	Respiratory Symptom	0
good-health	Skin Cancer	1
good-health	Unsafe Wate	0
good-health	Unsafe Water Supply	0
good-health	Water Supply And Sanitation	1
good-health	Willingness To Pay Estimate	0
good-health	Year Of Life Lost	0
good-health	3rd World Water Forum	0
good-health	Drinking Water Quality	1
good-health	Flush Toilet	0
good-health	Free Basic Water	1
good-health	Global Action Plan	0
good-health	Improve Water Source	1
good-health	Infectious Waterborne Disease	1
good-health	Integrate Water Resource Management	1
good-health	Millennium Development Goal Target	0
good-health	Pacific Island Country	0
good-health	Pit Latrine	0
good-health	Sanitation Coverage	1
good-health	Small Island Develop State	0
good-health	Sustainable Water Management	0
good-health	Target Goal	0
good-health	Trachom A	0
good-health	Typhoid Fever	0
good-health	Unclean Water	1
good-health	Water Safety Plan	1
good-health	Acute Illness	0
good-health	Basic Health Infrastructure	1
good-health	Basic Nutrition	1
good-health	Biomedical Research	1
good-health	Campylobacter	0
good-health	Campylobacter Jejuni	0
good-health	Campylobacteriosis	0
good-health	Chemical Accident	0
good-health	Chemical Accident Prevention	1
good-health	Chronic Condition	0
good-health	Chronic Health Condition	1
good-health	Classical Swine Fever	0
good-health	Clinical Trial	0
good-health	Clostridium Botulinum	0
good-health	Convention On The Right Of The Child	0
good-health	Demographic And Health Survey	1
good-health	Development Assistance Committee	0
good-health	Disaster Response	1
good-health	Disease Burden	1
good-health	Disease Category	1
good-health	Disease Control Priority	0
good-health	Disease Control Priority Project	1
good-health	Early Marriage	1
good-health	Emergency Drill	0
good-health	Emergency Management	1
good-health	Emergency Telecommunication	0
good-health	Emergency Vaccination	1
good-health	Filariasis	0
good-health	Foodborne Disease	1
good-health	Foodborne Illness	1
good-health	Foodborne Pathogen	1
good-health	Forced Marriage	1
good-health	Gastro-enteritis	0
good-health	Gender-based Violence	1
good-health	Global Assistance	0
good-health	"Global Fund For AIDS , Tb And Malaria"	1
good-health	Global Public Good	1
good-health	"Health , AIDS And Population"	0
good-health	Health-sector Emergency	1
good-health	Incident Command System	0
good-health	Infectious Disease Control	1
good-health	Infectious Intestinal Disease	1
good-health	Innovative Medicine Initiative	1
good-health	International Aid Vaccine Initiative	0
good-health	International Disaster Response	1
good-health	Listeria	0
good-health	Listeria Monocytogenes	0
good-health	Listeriosis	0
good-health	Married Daughter	0
good-health	National Institute Of Health	0
good-health	Norovirus	1
good-health	Poverty Reduction Strategy Paper	0
good-health	Severe Acute Respiratory Syndrome	1
good-health	Sexual Violence	1
good-health	Staphylococcus Aureus	0
good-health	Syrian Refugee	0
good-health	Systemic Risk	0
good-health	Total Burden	0
good-health	Violence Against Woman	1
good-health	Willingness To Pay Approach	0
good-health	Yersinia Enterocolitica	0
good-health	Adolescent Birth Rate	1
good-health	Antenatal Care Coverage	0
good-health	Contraceptive Prevalence	0
good-health	MDG Database	0
good-health	Maternal Health	1
good-health	Multiple Pregnancy	0
good-health	Blood Transfusion	1
good-health	Cervical Cancer	0
good-health	Collective Health	0
good-health	Commercial Sex Worker	0
good-health	Commercial Sexual Activity	0
good-health	Disease Transmission	1
good-health	Female Condom	0
good-health	Human Sexuality	0
good-health	Post-conflict Reconstruction	0
good-health	Prenatal Sex Selection	0
good-health	Reproductive Health Care	1
good-health	Reproductive Health Care Service	1
good-health	Reproductive Health Information	0
good-health	Reproductive Health Programme	0
good-health	Safe Sex	1
good-health	Sarcoma	0
good-health	Sex Worker	0
good-health	Sexual Behaviour	0
good-health	Sexual Health	1
good-health	Sexual Intercourse	0
good-health	Syphili	0
good-health	Transmitted Infection	0
good-health	Abortion Policy	0
good-health	Abortion Service	1
good-health	Ambulatory Care Physician	0
good-health	Breast Cancer	1
good-health	Cancer Death	0
good-health	Contraceptive Failure	1
good-health	Contraceptive Method	0
good-health	Family Planning	1
good-health	Family Planning Programme	0
good-health	Family Planning Service	1
good-health	Fertility Decline	0
good-health	Future Health Workforce	1
good-health	Health Expenditure Growth	1
good-health	Health Service Delivery	1
good-health	Health Service Delivery Model	0
good-health	Health Workforce Planning	1
good-health	Health-service Utilisation	1
good-health	Healthy Pregnancy	1
good-health	Medical Manpower Planning	0
good-health	Medical School Intake	0
good-health	Medical Specialty	0
good-health	Modern Contraceptive	0
good-health	Parasitic Disease	1
good-health	Polio Immunisation	1
good-health	Population Age Structure	0
good-health	Pregnancy Termination	1
good-health	Premature Termination	1
good-health	Prenatal Car	1
good-health	Reproductive Health Policy	1
good-health	Reproductive Health Service	1
good-health	Safe Abortion	1
good-health	Safe Abortion Service	0
good-health	Spontaneous Abortion	0
good-health	Unintended Pregnancy	1
good-health	United Nations Population Fund	0
good-health	Unwanted Pregnancy	1
good-health	Workforce Plan	1
good-health	Workforce Planning Model	0
good-health	Workforce Projections15	0
good-health	Workforce Requirement	0
good-health	World Population	0
good-health	World Population Policy	0
good-health	Clostridium Perfringens	0
good-health	Coliform Bacterium	0
good-health	Enteric Virus	0
good-health	Faecal Contamination	0
good-health	Faecal Pollution	0
good-health	Hazard Analysis Critical Control Point	0
good-health	Membrane Filtration	0
good-health	Protozoan Parasite	0
good-health	Water Quality Source	0
good-health	Waterborne Disease	0
good-health	Waterborne Disease Outbreak	1
good-health	Waterborne Outbreak	0
good-health	Center For Disease Control	0
good-health	Chronic Disease	1
good-health	Chronic Kidney Disease	0
good-health	Congestive Heart Failure	0
good-health	Coronary Heart Disease	1
good-health	Coronary Heart Disease Mortality	0
good-health	Dietary Choice	0
good-health	Dietary Guideline	0
good-health	Direct Health Care Cost	0
good-health	End-stage Renal Disease	0
good-health	Fat Intake	0
good-health	Food Consumption Behaviour	0
good-health	Healthy Diet	0
good-health	Healthy Eating	1
good-health	Healthy Food	0
good-health	Healthy Food Choice	0
good-health	Hear T D I Sease	1
good-health	Heart Attack	0
good-health	Heart Disease Mortality	0
good-health	International Diabetes Federation	0
good-health	Kidney Transplantation	0
good-health	Metabolic Syndrome	0
good-health	Nutrition Education Programme	0
good-health	Nutrition Labelling	0
good-health	Physical Act	1
good-health	Vegetable Intake	0
good-health	Health Concern	0
good-health	International Classification Of Disease	0
good-health	Mental Health Analysis Profile	0
good-health	Mental Health Concern	0
good-health	Mental Health Literacy	0
good-health	Mental Health Support	0
good-health	Mental Well-being	0
good-health	Supportive Health	0
good-health	Unplanned Readmission	1
good-health	Vulnerable Youth	0
good-health	Antidepressant Medication	0
good-health	Mental Health Care Specialist	0
good-health	Mental Health Care System	0
good-health	Mental Health Condition	0
good-health	Personality Disorder	0
good-health	Psychiatric Inpatient	0
good-health	Schizophrenia	0
good-health	Severe Disorder	0
good-health	Severe Disturbance	0
good-health	Severe Mental Disease	0
good-health	Severe Mental Health Condition	0
good-health	Specific Mental Health	0
good-health	Vocational Rehabilitation	0
good-health	Anti-stigma Campaign	0
good-health	Care Quality Commission	0
good-health	Involuntary Admission	0
good-health	Mental Disorder	0
good-health	Mental Health Care	1
good-health	Mental Health Legislation	0
good-health	Mental Health Policy	0
good-health	Mental Health Problem	0
good-health	Mental Health Service	0
good-health	Mental Health Service User	0
good-health	Mental Health Strategy	1
good-health	Mental Health System	0
good-health	Mental Ill-health	0
good-health	Mental Illness	1
good-health	School-based Mental Health	0
good-health	Child's Life	0
good-health	Escherichia Coli	0
good-health	Genetic Modification	0
good-health	Health Decision	0
good-health	Health Service Access	0
good-health	High Attainable Standard	0
good-health	Inclusive Health	0
good-health	Insecticide-treated Net	1
good-health	Malaria Control	1
good-health	Malaria Drug	0
good-health	Malaria Vaccine	0
good-health	Medical Treatment	1
good-health	Progressive Realisation	0
good-health	Remote Rural Area	0
good-health	Reproductive Barrier	0
good-health	Village Health	0
good-health	Birth Registration	0
good-health	Child Death	0
good-health	Child Mortality	0
good-health	Complex Emergency	0
good-health	Exclusive Breastfeed	0
good-health	Haemophilus Influenzae	0
good-health	Health Workforce Shortage	1
good-health	Measle Death	0
good-health	Measle Immunisation	0
good-health	Measle Vaccination	0
good-health	Millennium Development Goal Report	0
good-health	Mortality Rate	0
good-health	Motherly Care	0
good-health	Neonatal Period	0
good-health	Newborn Baby	0
good-health	Newborn Care	1
good-health	Pitocin	0
good-health	Post-neonatal Mortality	0
good-health	Pre-term Birth	1
good-health	Premature Baby	0
good-health	Quality Gap	0
good-health	Quality Health Service	0
good-health	Reduce Child Mortality	1
good-health	Skilled Attendant	0
good-health	Skilled Health Personnel	0
good-health	Skilled Health Worker	1
good-health	Steroid	0
good-health	Streptococcus Pneumoniae	0
good-health	Vitami N A	0
good-health	Air Quality Objective	0
good-health	Air Quality Policy	1
good-health	Air Quality Strategy	0
good-health	Asthma	0
good-health	Clean Air For Europe	0
good-health	Cost Of Illness	0
good-health	Environmental Health	0
good-health	Environmental Health Issue	1
good-health	Health Insurance Environment	0
good-health	Health Planning Activity	0
good-health	National Environmental Health Action Plan	0
good-health	Respiratory Hospital Admission	1
good-health	Value Of A Statistical Life	0
good-health	Willingness To Pay	0
good-health	AIDS Pandemic	1
good-health	Accelerate Neglect Disease Drug Discovery	0
good-health	Acute Lower Respiratory Tract Infection	0
good-health	Advance Market Commitment	0
good-health	Alcohol	0
good-health	Alcohol Advertising	0
good-health	Alcohol Consumption	1
good-health	Alcohol Dependency	0
good-health	Alcohol Misuse	0
good-health	Alcohol Policy	1
good-health	Alcohol Price	0
good-health	Alcohol-related Harm	0
good-health	Alcohol-use Disorder	0
good-health	Ambitious Road Safety Target	0
good-health	Antenatal Care	0
good-health	Anti-tobacco Policy	0
good-health	Benzodiazepine	0
good-health	Binge Drinking	0
good-health	Blood Alcohol Concentration	0
good-health	Blood Alcohol Content	0
good-health	Body Mass Index	0
good-health	Car Crash	0
good-health	Casualty Reduction Target	0
good-health	Child Marriage	0
good-health	Child Survival	0
good-health	Chronic Undernutrition	0
good-health	Coca Bush	0
good-health	Coca Bush Cultivation	0
good-health	Culture Illicites	0
good-health	Development Solution	0
